index,country code,country,année,quantile,nb_quantiles,log_income,income,gdpppp,gini,population,cluster
6888,MEX,Mexico,2008,90,100,3.881675553748782,7615.099,13434.0,49.9,23040000,3
6889,MEX,Mexico,2008,91,100,3.90327454464114,8003.4004,13434.0,49.9,23040000,3
6890,MEX,Mexico,2008,92,100,3.9297826099835302,8507.121,13434.0,49.9,23040000,3
6891,MEX,Mexico,2008,93,100,3.9602460088506253,9125.276,13434.0,49.9,23040000,3
6892,MEX,Mexico,2008,94,100,3.9934350400441003,9849.973,13434.0,49.9,23040000,3
6893,MEX,Mexico,2008,95,100,4.0322309456780525,10770.378,13434.0,49.9,23040000,3
6894,MEX,Mexico,2008,96,100,4.082161979729207,12082.643999999998,13434.0,49.9,23040000,3
6895,MEX,Mexico,2008,97,100,4.132403405692807,13564.488000000001,13434.0,49.9,23040000,3
6896,MEX,Mexico,2008,98,100,4.208172177080091,16149.987,13434.0,49.9,23040000,3
6897,MEX,Mexico,2008,99,100,4.322850775245663,21030.557,13434.0,49.9,23040000,3
6898,MEX,Mexico,2008,100,100,4.648408463830834,44504.965,13434.0,49.9,23040000,3
1600,CHL,Chile,2009,1,100,2.364794882172071,231.63003999999998,13390.0,47.0,23040000,4
1601,CHL,Chile,2009,2,100,2.7811341406796406,604.1352,13390.0,47.0,23040000,4
1602,CHL,Chile,2009,3,100,2.90997188632944,812.7779,13390.0,47.0,23040000,4
1603,CHL,Chile,2009,4,100,2.977595400922677,949.7196,13390.0,47.0,23040000,4
1604,CHL,Chile,2009,5,100,3.031713211831372,1075.7546,13390.0,47.0,23040000,4
1605,CHL,Chile,2009,6,100,3.0734460704867126,1184.2573,13390.0,47.0,23040000,4
1606,CHL,Chile,2009,7,100,3.10393607511194,1270.3871,13390.0,47.0,23040000,4
1607,CHL,Chile,2009,8,100,3.130964388562524,1351.9617,13390.0,47.0,23040000,4
1608,CHL,Chile,2009,9,100,3.1565021456474724,1433.8448,13390.0,47.0,23040000,4
1609,CHL,Chile,2009,10,100,3.178092502513904,1506.9279999999999,13390.0,47.0,23040000,4
1610,CHL,Chile,2009,11,100,3.1966875827995302,1572.851,13390.0,47.0,23040000,4
1611,CHL,Chile,2009,12,100,3.2137361243224616,1635.8223,13390.0,47.0,23040000,4
1612,CHL,Chile,2009,13,100,3.230282963634623,1699.3505,13390.0,47.0,23040000,4
1613,CHL,Chile,2009,14,100,3.2455892794863193,1760.3105,13390.0,47.0,23040000,4
1614,CHL,Chile,2009,15,100,3.258526564219314,1813.5376,13390.0,47.0,23040000,4
1615,CHL,Chile,2009,16,100,3.273294455039592,1876.2662,13390.0,47.0,23040000,4
1616,CHL,Chile,2009,17,100,3.2872229940838014,1937.4165,13390.0,47.0,23040000,4
1617,CHL,Chile,2009,18,100,3.2988791551194554,1990.1195,13390.0,47.0,23040000,4
1618,CHL,Chile,2009,19,100,3.3104163374168802,2043.6962,13390.0,47.0,23040000,4
1619,CHL,Chile,2009,20,100,3.3226825018780155,2102.241,13390.0,47.0,23040000,4
1620,CHL,Chile,2009,21,100,3.333644284628274,2155.9778,13390.0,47.0,23040000,4
1621,CHL,Chile,2009,22,100,3.3453594172319465,2214.927,13390.0,47.0,23040000,4
1622,CHL,Chile,2009,23,100,3.3564673503765756,2272.3088,13390.0,47.0,23040000,4
1623,CHL,Chile,2009,24,100,3.3686173251480405,2336.7773,13390.0,47.0,23040000,4
1624,CHL,Chile,2009,25,100,3.3802138836616678,2400.0146,13390.0,47.0,23040000,4
1625,CHL,Chile,2009,26,100,3.38724409965342,2439.1814,13390.0,47.0,23040000,4
1626,CHL,Chile,2009,27,100,3.3963997042296254,2491.149,13390.0,47.0,23040000,4
1627,CHL,Chile,2009,28,100,3.405732869048746,2545.2642,13390.0,47.0,23040000,4
1628,CHL,Chile,2009,29,100,3.415936246447055,2605.771,13390.0,47.0,23040000,4
1629,CHL,Chile,2009,30,100,3.425174033878768,2661.7915,13390.0,47.0,23040000,4
1630,CHL,Chile,2009,31,100,3.4331511436576925,2711.135,13390.0,47.0,23040000,4
1631,CHL,Chile,2009,32,100,3.442108186454342,2767.631,13390.0,47.0,23040000,4
1632,CHL,Chile,2009,33,100,3.4515833592186347,2828.677,13390.0,47.0,23040000,4
1633,CHL,Chile,2009,34,100,3.4600147115225117,2884.1292,13390.0,47.0,23040000,4
1634,CHL,Chile,2009,35,100,3.468188724880516,2938.9265,13390.0,47.0,23040000,4
1635,CHL,Chile,2009,36,100,3.4774791106615432,3002.473,13390.0,47.0,23040000,4
1636,CHL,Chile,2009,37,100,3.486372110855003,3064.5881,13390.0,47.0,23040000,4
1637,CHL,Chile,2009,38,100,3.4950016161088313,3126.091,13390.0,47.0,23040000,4
1638,CHL,Chile,2009,39,100,3.502382008375098,3179.6697,13390.0,47.0,23040000,4
1639,CHL,Chile,2009,40,100,3.5096834219961086,3233.5786,13390.0,47.0,23040000,4
1640,CHL,Chile,2009,41,100,3.5180876220135198,3296.7622,13390.0,47.0,23040000,4
1641,CHL,Chile,2009,42,100,3.526944954159149,3364.6892,13390.0,47.0,23040000,4
1642,CHL,Chile,2009,43,100,3.5358840810884056,3434.6626,13390.0,47.0,23040000,4
1643,CHL,Chile,2009,44,100,3.54504831864199,3507.909,13390.0,47.0,23040000,4
1644,CHL,Chile,2009,45,100,3.55385444475926,3579.7644,13390.0,47.0,23040000,4
1645,CHL,Chile,2009,46,100,3.561871918404048,3646.4639,13390.0,47.0,23040000,4
1646,CHL,Chile,2009,47,100,3.571150468653477,3725.2075,13390.0,47.0,23040000,4
1647,CHL,Chile,2009,48,100,3.5796044589179723,3798.4329,13390.0,47.0,23040000,4
1648,CHL,Chile,2009,49,100,3.5884790651687335,3876.8506,13390.0,47.0,23040000,4
1649,CHL,Chile,2009,50,100,3.5975473141907512,3958.6519,13390.0,47.0,23040000,4
1650,CHL,Chile,2009,51,100,3.60586377337298,4035.188,13390.0,47.0,23040000,4
1651,CHL,Chile,2009,52,100,3.614404412867666,4115.3276,13390.0,47.0,23040000,4
1652,CHL,Chile,2009,53,100,3.62281212883775,4195.7744,13390.0,47.0,23040000,4
1653,CHL,Chile,2009,54,100,3.6323639037692486,4289.0776,13390.0,47.0,23040000,4
1654,CHL,Chile,2009,55,100,3.6414830342716344,4380.09,13390.0,47.0,23040000,4
1655,CHL,Chile,2009,56,100,3.6497709303892885,4464.4805,13390.0,47.0,23040000,4
1656,CHL,Chile,2009,57,100,3.658939222343909,4559.731,13390.0,47.0,23040000,4
1657,CHL,Chile,2009,58,100,3.668277236276003,4658.834,13390.0,47.0,23040000,4
1658,CHL,Chile,2009,59,100,3.678154703211295,4766.0073,13390.0,47.0,23040000,4
1659,CHL,Chile,2009,60,100,3.6866485740982964,4860.1377,13390.0,47.0,23040000,4
1660,CHL,Chile,2009,61,100,3.695860380727224,4964.327,13390.0,47.0,23040000,4
1661,CHL,Chile,2009,62,100,3.7061140177464296,5082.9287,13390.0,47.0,23040000,4
1662,CHL,Chile,2009,63,100,3.7158722838533227,5198.431,13390.0,47.0,23040000,4
1663,CHL,Chile,2009,64,100,3.726633626002122,5328.8516,13390.0,47.0,23040000,4
1664,CHL,Chile,2009,65,100,3.7368259624991165,5455.392,13390.0,47.0,23040000,4
1665,CHL,Chile,2009,66,100,3.7471275977513185,5586.343000000001,13390.0,47.0,23040000,4
1666,CHL,Chile,2009,67,100,3.7573484208270234,5719.3730000000005,13390.0,47.0,23040000,4
1667,CHL,Chile,2009,68,100,3.768652875886932,5870.1997,13390.0,47.0,23040000,4
1668,CHL,Chile,2009,69,100,3.779782685758099,6022.5815,13390.0,47.0,23040000,4
1669,CHL,Chile,2009,70,100,3.791682840068517,6189.8887,13390.0,47.0,23040000,4
1670,CHL,Chile,2009,71,100,3.8036225598890123,6362.4233,13390.0,47.0,23040000,4
1671,CHL,Chile,2009,72,100,3.8137960811789338,6513.225,13390.0,47.0,23040000,4
1672,CHL,Chile,2009,73,100,3.825981743518082,6698.5645,13390.0,47.0,23040000,4
1673,CHL,Chile,2009,74,100,3.836526945900219,6863.2046,13390.0,47.0,23040000,4
1674,CHL,Chile,2009,75,100,3.848367664639052,7052.899,13390.0,47.0,23040000,4
1675,CHL,Chile,2009,76,100,3.8613114118001217,7266.268,13390.0,47.0,23040000,4
1676,CHL,Chile,2009,77,100,3.873265831909224,7469.058000000001,13390.0,47.0,23040000,4
1677,CHL,Chile,2009,78,100,3.8893096598290793,7750.142,13390.0,47.0,23040000,4
1678,CHL,Chile,2009,79,100,3.90502160690463,8035.661,13390.0,47.0,23040000,4
1679,CHL,Chile,2009,80,100,3.919370384062039,8305.588,13390.0,47.0,23040000,4
1680,CHL,Chile,2009,81,100,3.934504763617488,8600.125,13390.0,47.0,23040000,4
1681,CHL,Chile,2009,82,100,3.9493983508744606,8900.171,13390.0,47.0,23040000,4
1682,CHL,Chile,2009,83,100,3.9653398957255748,9232.9375,13390.0,47.0,23040000,4
1683,CHL,Chile,2009,84,100,3.983337337839042,9623.595,13390.0,47.0,23040000,4
1684,CHL,Chile,2009,85,100,4.001309376350503,10030.195,13390.0,47.0,23040000,4
1685,CHL,Chile,2009,86,100,4.021614533966574,10510.286,13390.0,47.0,23040000,4
1686,CHL,Chile,2009,87,100,4.045924470741744,11115.383999999998,13390.0,47.0,23040000,4
1687,CHL,Chile,2009,88,100,4.068919385206976,11719.778,13390.0,47.0,23040000,4
1688,CHL,Chile,2009,89,100,4.094906148536414,12442.457,13390.0,47.0,23040000,4
1689,CHL,Chile,2009,90,100,4.121673769995293,13233.471000000001,13390.0,47.0,23040000,4
1690,CHL,Chile,2009,91,100,4.149973728662508,14124.521,13390.0,47.0,23040000,4
1691,CHL,Chile,2009,92,100,4.183769407840957,15267.552,13390.0,47.0,23040000,4
1692,CHL,Chile,2009,93,100,4.222113918345137,16676.846,13390.0,47.0,23040000,4
1693,CHL,Chile,2009,94,100,4.258959938923023,18153.482,13390.0,47.0,23040000,4
1694,CHL,Chile,2009,95,100,4.300459479299205,19973.744,13390.0,47.0,23040000,4
1695,CHL,Chile,2009,96,100,4.356537602157328,22726.764,13390.0,47.0,23040000,4
1696,CHL,Chile,2009,97,100,4.431674768473995,27019.342,13390.0,47.0,23040000,4
1697,CHL,Chile,2009,98,100,4.517727550138874,32940.3,13390.0,47.0,23040000,4
1698,CHL,Chile,2009,99,100,4.656331824109572,45324.375,13390.0,47.0,23040000,4
1699,CHL,Chile,2009,100,100,4.984901635337676,96583.21,13390.0,47.0,23040000,4
2800,EGY,"Egypt, Arab Rep.",2009,1,100,2.661773322859258,458.9584,5011.0,33.1,23040000,4
2801,EGY,"Egypt, Arab Rep.",2009,2,100,2.770045315386517,588.9051,5011.0,33.1,23040000,4
2802,EGY,"Egypt, Arab Rep.",2009,3,100,2.8138398203149126,651.3881,5011.0,33.1,23040000,4
2803,EGY,"Egypt, Arab Rep.",2009,4,100,2.840015378940494,691.85547,5011.0,33.1,23040000,4
2804,EGY,"Egypt, Arab Rep.",2009,5,100,2.862239402595413,728.1811,5011.0,33.1,23040000,4
2805,EGY,"Egypt, Arab Rep.",2009,6,100,2.8850521842260366,767.4537,5011.0,33.1,23040000,4
2806,EGY,"Egypt, Arab Rep.",2009,7,100,2.902078151654924,798.1383,5011.0,33.1,23040000,4
2807,EGY,"Egypt, Arab Rep.",2009,8,100,2.9162010102350897,824.51965,5011.0,33.1,23040000,4
2808,EGY,"Egypt, Arab Rep.",2009,9,100,2.9291784132660736,849.5294,5011.0,33.1,23040000,4
2809,EGY,"Egypt, Arab Rep.",2009,10,100,2.9427226163314772,876.4408599999999,5011.0,33.1,23040000,4
2810,EGY,"Egypt, Arab Rep.",2009,11,100,2.955248039089227,902.0862,5011.0,33.1,23040000,4
2811,EGY,"Egypt, Arab Rep.",2009,12,100,2.9663930812827926,925.5355,5011.0,33.1,23040000,4
2812,EGY,"Egypt, Arab Rep.",2009,13,100,2.9762515980971287,946.7855,5011.0,33.1,23040000,4
2813,EGY,"Egypt, Arab Rep.",2009,14,100,2.98464453453049,965.2605,5011.0,33.1,23040000,4
2814,EGY,"Egypt, Arab Rep.",2009,15,100,2.9927664422278353,983.4820599999999,5011.0,33.1,23040000,4
2815,EGY,"Egypt, Arab Rep.",2009,16,100,2.9993475646680214,998.4988400000001,5011.0,33.1,23040000,4
2816,EGY,"Egypt, Arab Rep.",2009,17,100,3.0065162720263197,1015.1174,5011.0,33.1,23040000,4
2817,EGY,"Egypt, Arab Rep.",2009,18,100,3.0134901149930444,1031.5496,5011.0,33.1,23040000,4
2818,EGY,"Egypt, Arab Rep.",2009,19,100,3.020482892938701,1048.2935,5011.0,33.1,23040000,4
2819,EGY,"Egypt, Arab Rep.",2009,20,100,3.0269100751554747,1063.9227,5011.0,33.1,23040000,4
2820,EGY,"Egypt, Arab Rep.",2009,21,100,3.033130105333085,1079.27,5011.0,33.1,23040000,4
2821,EGY,"Egypt, Arab Rep.",2009,22,100,3.03996510536547,1096.3901,5011.0,33.1,23040000,4
2822,EGY,"Egypt, Arab Rep.",2009,23,100,3.0464969592587767,1113.0046,5011.0,33.1,23040000,4
2823,EGY,"Egypt, Arab Rep.",2009,24,100,3.054094770742147,1132.6475,5011.0,33.1,23040000,4
2824,EGY,"Egypt, Arab Rep.",2009,25,100,3.0597907666361954,1147.6006,5011.0,33.1,23040000,4
2825,EGY,"Egypt, Arab Rep.",2009,26,100,3.065111484900201,1161.7468,5011.0,33.1,23040000,4
2826,EGY,"Egypt, Arab Rep.",2009,27,100,3.070302908636873,1175.7173,5011.0,33.1,23040000,4
2827,EGY,"Egypt, Arab Rep.",2009,28,100,3.0759213880547773,1191.0264,5011.0,33.1,23040000,4
2828,EGY,"Egypt, Arab Rep.",2009,29,100,3.0810644201220874,1205.2147,5011.0,33.1,23040000,4
2829,EGY,"Egypt, Arab Rep.",2009,30,100,3.0863774156854524,1220.0494,5011.0,33.1,23040000,4
2830,EGY,"Egypt, Arab Rep.",2009,31,100,3.0916540868154625,1234.9634,5011.0,33.1,23040000,4
2831,EGY,"Egypt, Arab Rep.",2009,32,100,3.096827037464157,1249.7612,5011.0,33.1,23040000,4
2832,EGY,"Egypt, Arab Rep.",2009,33,100,3.1018885058498644,1264.4117,5011.0,33.1,23040000,4
2833,EGY,"Egypt, Arab Rep.",2009,34,100,3.1067173768847045,1278.549,5011.0,33.1,23040000,4
2834,EGY,"Egypt, Arab Rep.",2009,35,100,3.112001294815226,1294.1997,5011.0,33.1,23040000,4
2835,EGY,"Egypt, Arab Rep.",2009,36,100,3.116550996452973,1307.8291,5011.0,33.1,23040000,4
2836,EGY,"Egypt, Arab Rep.",2009,37,100,3.12183195618942,1323.8292,5011.0,33.1,23040000,4
2837,EGY,"Egypt, Arab Rep.",2009,38,100,3.127941790730907,1342.585,5011.0,33.1,23040000,4
2838,EGY,"Egypt, Arab Rep.",2009,39,100,3.132736990943345,1357.4911,5011.0,33.1,23040000,4
2839,EGY,"Egypt, Arab Rep.",2009,40,100,3.138906405681639,1376.9127,5011.0,33.1,23040000,4
2840,EGY,"Egypt, Arab Rep.",2009,41,100,3.1445375011699803,1394.8821,5011.0,33.1,23040000,4
2841,EGY,"Egypt, Arab Rep.",2009,42,100,3.1491081839912027,1409.6399,5011.0,33.1,23040000,4
2842,EGY,"Egypt, Arab Rep.",2009,43,100,3.153565675458392,1424.1826,5011.0,33.1,23040000,4
2843,EGY,"Egypt, Arab Rep.",2009,44,100,3.157947663447799,1438.6252,5011.0,33.1,23040000,4
2844,EGY,"Egypt, Arab Rep.",2009,45,100,3.1627439415147793,1454.6012,5011.0,33.1,23040000,4
2845,EGY,"Egypt, Arab Rep.",2009,46,100,3.1688619140184824,1475.2374,5011.0,33.1,23040000,4
2846,EGY,"Egypt, Arab Rep.",2009,47,100,3.173824852825004,1492.1925,5011.0,33.1,23040000,4
2847,EGY,"Egypt, Arab Rep.",2009,48,100,3.1788667778329622,1509.6170000000002,5011.0,33.1,23040000,4
2848,EGY,"Egypt, Arab Rep.",2009,49,100,3.184113861049728,1527.9666,5011.0,33.1,23040000,4
2849,EGY,"Egypt, Arab Rep.",2009,50,100,3.189833346627973,1548.2224,5011.0,33.1,23040000,4
2850,EGY,"Egypt, Arab Rep.",2009,51,100,3.1955713178794363,1568.8135,5011.0,33.1,23040000,4
2851,EGY,"Egypt, Arab Rep.",2009,52,100,3.200523450783535,1586.8046,5011.0,33.1,23040000,4
2852,EGY,"Egypt, Arab Rep.",2009,53,100,3.205521764854364,1605.1727,5011.0,33.1,23040000,4
2853,EGY,"Egypt, Arab Rep.",2009,54,100,3.2098451405037,1621.2319,5011.0,33.1,23040000,4
2854,EGY,"Egypt, Arab Rep.",2009,55,100,3.213120866946452,1633.5065,5011.0,33.1,23040000,4
2855,EGY,"Egypt, Arab Rep.",2009,56,100,3.2188494018906524,1655.1959,5011.0,33.1,23040000,4
2856,EGY,"Egypt, Arab Rep.",2009,57,100,3.224356149337676,1676.317,5011.0,33.1,23040000,4
2857,EGY,"Egypt, Arab Rep.",2009,58,100,3.2293562937774225,1695.7284,5011.0,33.1,23040000,4
2858,EGY,"Egypt, Arab Rep.",2009,59,100,3.2351108437486866,1718.3469,5011.0,33.1,23040000,4
2859,EGY,"Egypt, Arab Rep.",2009,60,100,3.2403257787348263,1739.1049,5011.0,33.1,23040000,4
2860,EGY,"Egypt, Arab Rep.",2009,61,100,3.2465333918947965,1764.1414,5011.0,33.1,23040000,4
2861,EGY,"Egypt, Arab Rep.",2009,62,100,3.252023707681016,1786.5851,5011.0,33.1,23040000,4
2862,EGY,"Egypt, Arab Rep.",2009,63,100,3.258816422173295,1814.7484,5011.0,33.1,23040000,4
2863,EGY,"Egypt, Arab Rep.",2009,64,100,3.2646640224886467,1839.3485,5011.0,33.1,23040000,4
2864,EGY,"Egypt, Arab Rep.",2009,65,100,3.2708064743490284,1865.5482,5011.0,33.1,23040000,4
2865,EGY,"Egypt, Arab Rep.",2009,66,100,3.277610085183973,1895.0038,5011.0,33.1,23040000,4
2866,EGY,"Egypt, Arab Rep.",2009,67,100,3.2840536025355505,1923.3291,5011.0,33.1,23040000,4
2867,EGY,"Egypt, Arab Rep.",2009,68,100,3.290227083654711,1950.8644,5011.0,33.1,23040000,4
2868,EGY,"Egypt, Arab Rep.",2009,69,100,3.2956843106699183,1975.5331,5011.0,33.1,23040000,4
2869,EGY,"Egypt, Arab Rep.",2009,70,100,3.3014777178454913,2002.0629,5011.0,33.1,23040000,4
2870,EGY,"Egypt, Arab Rep.",2009,71,100,3.3076215373019124,2030.5867,5011.0,33.1,23040000,4
2871,EGY,"Egypt, Arab Rep.",2009,72,100,3.314399642494331,2062.527,5011.0,33.1,23040000,4
2872,EGY,"Egypt, Arab Rep.",2009,73,100,3.321654137534104,2097.269,5011.0,33.1,23040000,4
2873,EGY,"Egypt, Arab Rep.",2009,74,100,3.3294853397000947,2135.43,5011.0,33.1,23040000,4
2874,EGY,"Egypt, Arab Rep.",2009,75,100,3.335453547692854,2164.9783,5011.0,33.1,23040000,4
2875,EGY,"Egypt, Arab Rep.",2009,76,100,3.342599126459007,2200.894,5011.0,33.1,23040000,4
2876,EGY,"Egypt, Arab Rep.",2009,77,100,3.350574934515216,2241.6868,5011.0,33.1,23040000,4
2877,EGY,"Egypt, Arab Rep.",2009,78,100,3.358138308203952,2281.0684,5011.0,33.1,23040000,4
2878,EGY,"Egypt, Arab Rep.",2009,79,100,3.367431776141069,2330.407,5011.0,33.1,23040000,4
2879,EGY,"Egypt, Arab Rep.",2009,80,100,3.3764075491718843,2379.0718,5011.0,33.1,23040000,4
2880,EGY,"Egypt, Arab Rep.",2009,81,100,3.3861259363814216,2432.9094,5011.0,33.1,23040000,4
2881,EGY,"Egypt, Arab Rep.",2009,82,100,3.3953216743511554,2484.973,5011.0,33.1,23040000,4
2882,EGY,"Egypt, Arab Rep.",2009,83,100,3.407245378691858,2554.144,5011.0,33.1,23040000,4
2883,EGY,"Egypt, Arab Rep.",2009,84,100,3.417964300592003,2617.9678,5011.0,33.1,23040000,4
2884,EGY,"Egypt, Arab Rep.",2009,85,100,3.429799969053118,2690.2954,5011.0,33.1,23040000,4
2885,EGY,"Egypt, Arab Rep.",2009,86,100,3.4421591822048487,2767.9559999999997,5011.0,33.1,23040000,4
2886,EGY,"Egypt, Arab Rep.",2009,87,100,3.4573231285453567,2866.3098,5011.0,33.1,23040000,4
2887,EGY,"Egypt, Arab Rep.",2009,88,100,3.4707819963701017,2956.528,5011.0,33.1,23040000,4
2888,EGY,"Egypt, Arab Rep.",2009,89,100,3.4842910109757823,3049.938,5011.0,33.1,23040000,4
2889,EGY,"Egypt, Arab Rep.",2009,90,100,3.5004728017769824,3165.7222,5011.0,33.1,23040000,4
2890,EGY,"Egypt, Arab Rep.",2009,91,100,3.517358259411775,3291.2302,5011.0,33.1,23040000,4
2891,EGY,"Egypt, Arab Rep.",2009,92,100,3.5375865279129792,3448.153,5011.0,33.1,23040000,4
2892,EGY,"Egypt, Arab Rep.",2009,93,100,3.5580161469389324,3614.2329999999997,5011.0,33.1,23040000,4
2893,EGY,"Egypt, Arab Rep.",2009,94,100,3.585184667384151,3847.5535,5011.0,33.1,23040000,4
2894,EGY,"Egypt, Arab Rep.",2009,95,100,3.6189840751193523,4158.9536,5011.0,33.1,23040000,4
2895,EGY,"Egypt, Arab Rep.",2009,96,100,3.6591337655999534,4561.774,5011.0,33.1,23040000,4
2896,EGY,"Egypt, Arab Rep.",2009,97,100,3.701305299929608,5026.9585,5011.0,33.1,23040000,4
2897,EGY,"Egypt, Arab Rep.",2009,98,100,3.7572128879854603,5717.5884,5011.0,33.1,23040000,4
2898,EGY,"Egypt, Arab Rep.",2009,99,100,3.8654517804594786,7335.8726,5011.0,33.1,23040000,4
2899,EGY,"Egypt, Arab Rep.",2009,100,100,4.169765661578464,14783.105,5011.0,33.1,23040000,4
8799,PRT,Portugal,2008,1,100,2.951191174793016,893.6988,21956.0,36.6,10558177,5
8800,PRT,Portugal,2008,2,100,3.28435659288428,1924.6714,21956.0,36.6,10558177,5
8801,PRT,Portugal,2008,3,100,3.363283220530109,2308.252,21956.0,36.6,10558177,5
8802,PRT,Portugal,2008,4,100,3.4086225187861485,2562.256,21956.0,36.6,10558177,5
8803,PRT,Portugal,2008,5,100,3.4425260495338277,2770.2952,21956.0,36.6,10558177,5
8804,PRT,Portugal,2008,6,100,3.4741248777370686,2979.373,21956.0,36.6,10558177,5
8805,PRT,Portugal,2008,7,100,3.5011882572900808,3170.9417,21956.0,36.6,10558177,5
8806,PRT,Portugal,2008,8,100,3.5211270299839326,3319.9155,21956.0,36.6,10558177,5
8807,PRT,Portugal,2008,9,100,3.541053804286705,3475.7922,21956.0,36.6,10558177,5
8808,PRT,Portugal,2008,10,100,3.5601999319713573,3632.4524,21956.0,36.6,10558177,5
8809,PRT,Portugal,2008,11,100,3.5796176186969757,3798.548,21956.0,36.6,10558177,5
8810,PRT,Portugal,2008,12,100,3.5864566478894915,3858.8389,21956.0,36.6,10558177,5
8811,PRT,Portugal,2008,13,100,3.5980955064218625,3963.6519,21956.0,36.6,10558177,5
8812,PRT,Portugal,2008,14,100,3.610621575162464,4079.6375,21956.0,36.6,10558177,5
8813,PRT,Portugal,2008,15,100,3.6208315770179,4176.6836,21956.0,36.6,10558177,5
8814,PRT,Portugal,2008,16,100,3.6309107717810707,4274.7505,21956.0,36.6,10558177,5
8815,PRT,Portugal,2008,17,100,3.639538382366565,4360.521,21956.0,36.6,10558177,5
8816,PRT,Portugal,2008,18,100,3.652553971738829,4493.1816,21956.0,36.6,10558177,5
8817,PRT,Portugal,2008,19,100,3.6680737275777777,4656.6514,21956.0,36.6,10558177,5
8818,PRT,Portugal,2008,20,100,3.6810459419106816,4797.842000000001,21956.0,36.6,10558177,5
8819,PRT,Portugal,2008,21,100,3.6912185076641704,4911.5493,21956.0,36.6,10558177,5
8820,PRT,Portugal,2008,22,100,3.7007339609825314,5020.3496,21956.0,36.6,10558177,5
8821,PRT,Portugal,2008,23,100,3.7092733538882166,5120.04,21956.0,36.6,10558177,5
8822,PRT,Portugal,2008,24,100,3.720500648772957,5254.128000000001,21956.0,36.6,10558177,5
8823,PRT,Portugal,2008,25,100,3.729978119119963,5370.0474,21956.0,36.6,10558177,5
8824,PRT,Portugal,2008,26,100,3.739948965183182,5494.763000000001,21956.0,36.6,10558177,5
8825,PRT,Portugal,2008,27,100,3.748546675915151,5604.6265,21956.0,36.6,10558177,5
8826,PRT,Portugal,2008,28,100,3.757423717979821,5720.3647,21956.0,36.6,10558177,5
8827,PRT,Portugal,2008,29,100,3.765826674716292,5832.1230000000005,21956.0,36.6,10558177,5
8828,PRT,Portugal,2008,30,100,3.7720890621204575,5916.8296,21956.0,36.6,10558177,5
8829,PRT,Portugal,2008,31,100,3.7806951927589973,6035.249,21956.0,36.6,10558177,5
8830,PRT,Portugal,2008,32,100,3.788273395461723,6141.485,21956.0,36.6,10558177,5
8831,PRT,Portugal,2008,33,100,3.7950840082402366,6238.555,21956.0,36.6,10558177,5
8832,PRT,Portugal,2008,34,100,3.8027685274056533,6349.924,21956.0,36.6,10558177,5
8833,PRT,Portugal,2008,35,100,3.807672708711128,6422.0356,21956.0,36.6,10558177,5
8834,PRT,Portugal,2008,36,100,3.814137096360191,6518.3413,21956.0,36.6,10558177,5
8835,PRT,Portugal,2008,37,100,3.820687780880639,6617.406,21956.0,36.6,10558177,5
8836,PRT,Portugal,2008,38,100,3.827391116482899,6720.338000000001,21956.0,36.6,10558177,5
8837,PRT,Portugal,2008,39,100,3.8338510038187037,6821.0464,21956.0,36.6,10558177,5
8838,PRT,Portugal,2008,40,100,3.8385080041919935,6894.5830000000005,21956.0,36.6,10558177,5
8839,PRT,Portugal,2008,41,100,3.842780614836624,6962.746999999999,21956.0,36.6,10558177,5
8840,PRT,Portugal,2008,42,100,3.847511415600758,7039.0073,21956.0,36.6,10558177,5
8841,PRT,Portugal,2008,43,100,3.85567422017427,7172.5605,21956.0,36.6,10558177,5
8842,PRT,Portugal,2008,44,100,3.8610531347732495,7261.948,21956.0,36.6,10558177,5
8843,PRT,Portugal,2008,45,100,3.8692335801506497,7400.0317,21956.0,36.6,10558177,5
8844,PRT,Portugal,2008,46,100,3.8757413222323436,7511.7534,21956.0,36.6,10558177,5
8845,PRT,Portugal,2008,47,100,3.8806365812109602,7596.903,21956.0,36.6,10558177,5
8846,PRT,Portugal,2008,48,100,3.883528356020273,7647.6562,21956.0,36.6,10558177,5
8847,PRT,Portugal,2008,49,100,3.8880028748843984,7726.857,21956.0,36.6,10558177,5
8848,PRT,Portugal,2008,50,100,3.8945175806344348,7843.6387,21956.0,36.6,10558177,5
8849,PRT,Portugal,2008,51,100,3.902262438067994,7984.7705,21956.0,36.6,10558177,5
8850,PRT,Portugal,2008,52,100,3.90964455318102,8121.6553,21956.0,36.6,10558177,5
8851,PRT,Portugal,2008,53,100,3.9172752251708487,8265.616,21956.0,36.6,10558177,5
8852,PRT,Portugal,2008,54,100,3.9223797008557564,8363.339,21956.0,36.6,10558177,5
8853,PRT,Portugal,2008,55,100,3.9288624169046957,8489.115,21956.0,36.6,10558177,5
8854,PRT,Portugal,2008,56,100,3.9358203790032076,8626.216999999999,21956.0,36.6,10558177,5
8855,PRT,Portugal,2008,57,100,3.9442781107618186,8795.856,21956.0,36.6,10558177,5
8856,PRT,Portugal,2008,58,100,3.9500237116194423,8912.996,21956.0,36.6,10558177,5
8857,PRT,Portugal,2008,59,100,3.9580773825659596,9079.823,21956.0,36.6,10558177,5
8858,PRT,Portugal,2008,60,100,3.96519492541451,9229.856,21956.0,36.6,10558177,5
8859,PRT,Portugal,2008,61,100,3.971122565849717,9356.697,21956.0,36.6,10558177,5
